Royalty Date,Title,ASIN/ISBN,Language,book_nick_name,Authors,Units Sold,Units Refunded,Net Units Sold,Marketplace,Royalty Type,Transaction Type,Royalty,Currency,Authors Count,Royalty USD,Royalty per Author (USD),BookType,Year Sold,Authors_Exploded
2023-08,Yoruba Attic: Le Grenier du Yoruba: Òkè Àjà Yorùbá,B0C8V75QV5,Yoruba,yoruba_attic_grenier,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,4.26,USD,2,4.26,2.13,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,B07K8Z3YXL,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.68,EUR,4,6.627771295215869,1.6569428238039672,Ebook,2023,"['Giresse Jiokeng Feutsa', ' Oliver Germain Tafouemewe', ' Shck Tchamna']"
2023-07,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.82,EUR,2,6.791131855309219,3.3955659276546095,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.87,EUR,2,6.849474912485414,3.424737456242707,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Conversations de base en langue ghomala',B08BZ6Y6JR,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.29,CAD,3,4.557971014492755,1.5193236714975848,Ebook,2023,"['Pascaline Motoum', ' Shck Tchamna']"
2023-07,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,4.37,USD,2,4.37,2.185,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",2,1,1,Amazon.co.uk,70%,Standard,3.84,GBP,2,5.126835781041389,2.5634178905206944,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,4.03,EUR,2,4.7024504084014005,2.3512252042007002,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,"Le Grenier du Medumba: Ntà Mə̀dʉ̂mbὰ, Mə̀dʉ̂mbὰ Attic",B097P6S8ST,Medumba,medumba_attic_grenier,"Jean rene Djobia, Zeunu Metchezin, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,3.75,EUR,4,4.3757292882147025,1.0939323220536756,Ebook,2023,"['Jean rene Djobia', ' Zeunu Metchezin', ' Shck Tchamna']"
2023-07,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.co.uk,70%,Standard,5.16,GBP,3,6.889185580774366,2.2963951935914553,Ebook,2023,"['Shck Tchamna', ' Fu Tientcheu']"
2023-07,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",2,0,2,Amazon.de,70%,Standard,11.3,EUR,3,13.185530921820304,4.395176973940101,Ebook,2023,"['Shck Tchamna', ' Fu Tientcheu']"
2023-07,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.fr,70%,Standard,5.73,EUR,3,6.686114352392066,2.2287047841306884,Ebook,2023,"['Shck Tchamna', ' Fu Tientcheu']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,0.99,USD,2,0.99,0.495,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.co.uk,35%,Standard,1.6,GBP,2,2.136181575433912,1.068090787716956,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.de,35%,Standard,1.78,EUR,2,2.077012835472579,1.0385064177362895,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,0.99,USD,2,0.99,0.495,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,1,1,Amazon.co.uk,35%,Standard,0.8,GBP,2,1.068090787716956,0.534045393858478,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.02,USD,2,1.02,0.51,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,1,1,Amazon.co.uk,35%,Standard,0.8,GBP,2,1.068090787716956,0.534045393858478,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,0.99,USD,2,0.99,0.495,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,1,1,Amazon.co.uk,35%,Standard,0.8,GBP,2,1.068090787716956,0.534045393858478,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,0.99,USD,2,0.99,0.495,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.co.uk,35%,Standard,1.6,GBP,2,2.136181575433912,1.068090787716956,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,0.99,USD,2,0.99,0.495,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,1,1,Amazon.co.uk,35%,Standard,0.8,GBP,2,1.068090787716956,0.534045393858478,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-07,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,"Resulam, Shck Tchamna",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Syllabaire et dictionnaire visuel en langue ewondo,B07WCD1V2N,Ewondo,ewondo_syllabaire,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.24,EUR,3,4.947491248541424,1.649163749513808,Ebook,2023,"['Claude Lionel Mvondo', ' Shck Tchamna']"
2023-06,Conversations de base en langue medumba,B08PJG95FL,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.84,EUR,3,5.647607934655776,1.882535978218592,Ebook,2023,"['Jean René Djobia', ' Shck Tchamna']"
2023-06,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",3,0,3,Amazon.com,70%,Standard,14.54,USD,2,14.54,7.27,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",1,1,0,Amazon.de,70%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",2,1,1,Amazon.fr,70%,Standard,4.63,EUR,2,5.402567094515753,2.7012835472578764,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Ntǎ' Nùfī - Nùfī Attic - Le Grenier du Nùfī,B091BMWTJM,Nufi,nufi_attic_grenier,"Resulam, Shck Tchamna",3,1,2,Amazon.fr,70%,Standard,8.86,EUR,2,10.338389731621936,5.169194865810968,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,B09HWT98W4,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.53,EUR,3,6.4527421236872815,2.1509140412290937,Ebook,2023,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2023-06,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",1,0,1,Amazon.de,70%,Standard,5.65,EUR,3,6.592765460910152,2.1975884869700506,Ebook,2023,"['Shck Tchamna', ' Fu Tientcheu']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.com,35%,Standard,2.1,USD,2,2.1,1.05,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.82,EUR,2,2.123687281213536,1.061843640606768,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 1: Ntǎ' Nùfī,B09VMMBC6D,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,35%,Standard,1.34,CAD,2,0.9710144927536234,0.4855072463768117,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.com,35%,Standard,2.1,USD,2,2.1,1.05,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,1,0,Amazon.de,35%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 3: Ntǎ' Nùfī,B09VPX9ZXL,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.82,EUR,2,2.123687281213536,1.061843640606768,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.com,35%,Standard,2.1,USD,2,2.1,1.05,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,1,0,Amazon.de,35%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 2: Ntǎ' Nùfī,B09VPXGBY7,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.82,EUR,2,2.123687281213536,1.061843640606768,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.com,35%,Standard,2.1,USD,2,2.1,1.05,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,1,0,Amazon.de,35%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 4: Ntǎ' Nùfī,B09VPXPGC9,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.82,EUR,2,2.123687281213536,1.061843640606768,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.com,35%,Standard,2.1,USD,2,2.1,1.05,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.de,35%,Standard,0.89,EUR,2,1.0385064177362895,0.5192532088681447,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 6: Ntǎ' Nùfī,B09VQ5CPNK,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,35%,Standard,0.91,EUR,2,1.061843640606768,0.530921820303384,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.com,35%,Standard,2.1,USD,2,2.1,1.05,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",1,1,0,Amazon.de,35%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Nùfī Attic - Le Grenier du Nùfī - KAM 5: Ntǎ' Nùfī,B09VQ5WZLF,Nufi,nufi_attic_interactive,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.82,EUR,2,2.123687281213536,1.061843640606768,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Guide de conversation trilingue français-anglais-fulfulde: French - Fulfulde - English Phrasebook,B0C31GV9M9,Fulfulde,fulfulde-benin-niger-mali_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.84,USD,2,6.84,3.42,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-06,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,B0C3WJNL39,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.87,EUR,3,6.849474912485414,2.283158304161805,Ebook,2023,"['Claude Lionel Mvondo Edzoa', ' Shck Tchamna']"
2023-06,French - Fulfulde - English Phrasebook: Guide de conversation trilingue français-anglais-fulfulde,B0C4C1Q7Q4,Fulfulde,fulfulde-nigeria-cameroun_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.82,USD,2,6.82,3.41,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-05,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,B07K8Z3YXL,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.76,EUR,4,6.7211201866977826,1.6802800466744456,Ebook,2023,"['Giresse Jiokeng Feutsa', ' Oliver Germain Tafouemewe', ' Shck Tchamna']"
2023-05,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,3.5,USD,2,3.5,1.75,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-05,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,3.5,USD,2,3.5,1.75,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-05,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,B088YP138F,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.98,EUR,3,6.977829638273046,2.325943212757682,Ebook,2023,"['Claude Lionel Mvondo Edzoa', ' Shck Tchamna']"
2023-05,Conversations de base en langue ghomala',B08BZ6Y6JR,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.26,EUR,3,6.137689614935822,2.0458965383119407,Ebook,2023,"['Pascaline Motoum', ' Shck Tchamna']"
2023-05,Conversations de base en langue yemba,B08KFLC61V,Yemba,yemba_conversations_de_base,"Josephine Ndonke, Imele Tsafack, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.19,EUR,4,6.056009334889149,1.5140023337222872,Ebook,2023,"['Josephine Ndonke', ' Imele Tsafack', ' Shck Tchamna']"
2023-05,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.com,35%,Standard,3.5,USD,3,3.5,1.1666666666666667,Ebook,2023,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2023-05,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.17,EUR,3,6.03267211201867,2.0108907040062234,Ebook,2023,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2023-05,Conversations de base en langue basaa,B08KP2BVTK,Basaa,basaa_conversations_de_base,"Pr Zachée Denis BITJAA KODY, Shck Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.14,EUR,3,5.997666277712952,1.999222092570984,Ebook,2023,"['Pr Zachée Denis BITJAA KODY', ' Shck Shck Tchamna']"
2023-05,Conversations de base en langue medumba,B08PJG95FL,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.87,EUR,3,5.6826137689614935,1.894204589653831,Ebook,2023,"['Jean René Djobia', ' Shck Tchamna']"
2023-05,La fourmi affamée : Basaa-Français: Njàl ì gwèe Sulûk,B08ZHD7M45,Basaa,basaa_fourmi_affamée,"Zachée Denis BITJAA KODY, Shck Cǎmnà'",1,0,1,Amazon.fr,70%,Standard,4.28,EUR,3,4.994165694282381,1.664721898094127,Ebook,2023,"['Zachée Denis BITJAA KODY', "" Shck Cǎmnà'""]"
2023-05,Guide de conversation trilingue Français-anglais-fe'efe'e.: French-Fè'éfě'è-English Phrasebook,B09B5DSVKL,Nufi,nufi_phrasebook,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.95,EUR,2,6.942823803967328,3.471411901983664,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-05,Guide de conversation trilingue Duala - Français - Anglais: Duala-French-English Phrasebook,B09HWT98W4,Duala,duala_phrasebook_guide_conversation_trilingue,"Iyo Ngobo Ekwalla, Shck Tchamna",2,0,2,Amazon.fr,70%,Standard,11.22,EUR,3,13.09218203033839,4.364060676779464,Ebook,2023,"['Iyo Ngobo Ekwalla', ' Shck Tchamna']"
2023-05,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",2,0,2,Amazon.com,35%,Standard,7.0,USD,3,7.0,2.3333333333333335,Ebook,2023,"['Shck Tchamna', ' Fu Tientcheu']"
2023-05,"Mon prénom africain, mon prénom bamiléké: Pour la revalorisation et la réintégration des anthroponymes Africains",B09KR6V6QV,African Names,mon_prénom_africain_mon_prénom_bamiléké,"Shck Tchamna, Fu Tientcheu",2,0,2,Amazon.de,70%,Standard,11.3,EUR,3,13.185530921820304,4.395176973940101,Ebook,2023,"['Shck Tchamna', ' Fu Tientcheu']"
2023-05,Guide de conversation trilingue Wolof-Français-Anglais: Wolof-French-English Phrasebook,B09MT5CH2K,Wolof,wolof_phrasebook_guide_conversation_trilingue,"Thierno Khayar KANE, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.92,EUR,3,6.90781796966161,2.3026059898872036,Ebook,2023,"['Thierno Khayar KANE', ' Shck Tchamna']"
2023-05,Swahili-French-English Phrasebook: Guide de conversation trilingue Swahili-Français-Anglais,B09Q2VGXNZ,Swahili,swahili_phrasebook_guide_conversation_trilingue,"Joseph Oyange Wajuanga, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.82,CAD,3,4.942028985507247,1.6473429951690823,Ebook,2023,"['Joseph Oyange Wajuanga', ' Shck Tchamna']"
2023-05,Guide de conversation trilingue Medumba-Français-anglais: Mə̀dʉ̂mbὰ-French-English Phrasebook,B09TZY9PG6,Medumba,medumba_phrasebook_guide_conversation_trilingue,"Tanyi Djobia Rene, Leopold Tchoumi, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.78,USD,4,6.78,1.695,Ebook,2023,"['Tanyi Djobia Rene', ' Leopold Tchoumi', ' Shck Tchamna']"
2023-05,Guide de conversation trilingue Medumba-Français-anglais: Mə̀dʉ̂mbὰ-French-English Phrasebook,B09TZY9PG6,Medumba,medumba_phrasebook_guide_conversation_trilingue,"Tanyi Djobia Rene, Leopold Tchoumi, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.84,EUR,4,6.814469078179696,1.703617269544924,Ebook,2023,"['Tanyi Djobia Rene', ' Leopold Tchoumi', ' Shck Tchamna']"
2023-05,Guide de conversation trilingue français-anglais-fulfulde: French - Fulfulde - English Phrasebook,B0C31GV9M9,Fulfulde,fulfulde-benin-niger-mali_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.84,USD,2,6.84,3.42,Ebook,2023,"['Resulam', ' Shck Tchamna']"
2023-05,Yoruba - French - English Phrasebook: Guide de conversation Yoruba,B0C4RK9TGW,Yoruba,yoruba_phrasebook_guide_conversation_trilingue,"Resulam, Shck Tchamna",1,0,1,Amazon.com.br,35%,Standard,8.75,BRL,2,1.59963436928702,0.79981718464351,Ebook,2023,"['Resulam', ' Shck Tchamna']"
